"id","title","isbn","category_id","publisher_id","publish_year","image_url_s","image_url_m","image_url_l","created_at","updated_at","author_id"
42961,The Catcher in the Rye,"316769533",8,69,1951,http://images.amazon.com/images/P/0316769533.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316769533.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316769533.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42962,Diana Cooper,"60971169",8,34,1987,http://images.amazon.com/images/P/0060971169.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060971169.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060971169.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42963,Petersburg,"9992003766",8,4505,1988,http://images.amazon.com/images/P/9992003766.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9992003766.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9992003766.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42964,Native Realm: A Search for Self Definition,"520044746",8,170,1981,http://images.amazon.com/images/P/0520044746.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0520044746.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0520044746.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42965,Piaf: A biography,"60103132",4,563,1972,http://images.amazon.com/images/P/0060103132.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060103132.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060103132.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42966,Vivien Leigh,"330311662",8,87,1990,http://images.amazon.com/images/P/0330311662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330311662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330311662.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42967,The Life of Charlotte Bronte (Penguin English Library),"140430997",8,56,1975,http://images.amazon.com/images/P/0140430997.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140430997.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140430997.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42968,Thailand (Berlitz Travel Guide),"2831502934",8,2065,1979,http://images.amazon.com/images/P/2831502934.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2831502934.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2831502934.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42969,Ibiza Travel Guide,"29692407",8,84,1986,http://images.amazon.com/images/P/0029692407.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0029692407.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0029692407.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42970,Madeira (Berlitz Travel Guide),"29693306",8,160,1977,http://images.amazon.com/images/P/0029693306.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0029693306.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0029693306.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42971,Heart of Europe: A Short History of Poland (Oxford Paperbacks),"192851527",4,1,1986,http://images.amazon.com/images/P/0192851527.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192851527.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0192851527.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42972,From Joy Division to New Order: The Factory Story,"753500418",8,3395,1996,http://images.amazon.com/images/P/0753500418.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0753500418.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0753500418.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42973,Careless Love : The Unmaking of Elvis Presley,"316332976",8,72,2000,http://images.amazon.com/images/P/0316332976.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316332976.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316332976.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42974,Last Train to Memphis : The Rise of Elvis Presley,"316332208",8,69,1994,http://images.amazon.com/images/P/0316332208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316332208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316332208.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42975,The Glamour Chase,"747543992",8,1406,1999,http://images.amazon.com/images/P/0747543992.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0747543992.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0747543992.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42976,Selling by Phone: How to Reach and Sell Customers in the Nineties,"70523398",8,67,1992,http://images.amazon.com/images/P/0070523398.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0070523398.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0070523398.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42977,Quit Smoking in 30 Days,"553340670",8,39,1984,http://images.amazon.com/images/P/0553340670.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553340670.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553340670.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42978,Berlitz Pocket Guide: Southern Caribbean,"283152248X",8,4497,1994,http://images.amazon.com/images/P/283152248X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/283152248X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/283152248X.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42979,Footnotes to the Film (The Literature of cinema),"405016107",8,2062,1938,http://images.amazon.com/images/P/0405016107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0405016107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0405016107.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42980,John G: The Authorized Biography,"340368039",4,960,2001,http://images.amazon.com/images/P/0340368039.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340368039.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340368039.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43008,George - Dont Do That,"708847749",8,469,1991,http://images.amazon.com/images/P/0708847749.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0708847749.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0708847749.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42981,Is There a Book Inside You?: Writing Alone or With a Collaborator,"1568600461",8,4506,1998,http://images.amazon.com/images/P/1568600461.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1568600461.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1568600461.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42982,Casualties of Peace,"140028757",8,330,0,http://images.amazon.com/images/P/0140028757.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140028757.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140028757.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42983,Mrs. Craddock (Penguin Twentieth-Century Classics),"140185941",8,56,1979,http://images.amazon.com/images/P/0140185941.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140185941.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140185941.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42984,Of Human Bondage (Signet Classic),"451525566",8,156,1991,http://images.amazon.com/images/P/0451525566.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451525566.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451525566.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42985,Klingsors Last Summer,"586062122",8,43,1985,http://images.amazon.com/images/P/0586062122.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0586062122.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0586062122.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42986,A concise history of France,"304290009",4,1455,1972,http://images.amazon.com/images/P/0304290009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0304290009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0304290009.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42987,The Beauty Myth : How Images of Beauty Are Used Against Women,"60512180",8,66,2002,http://images.amazon.com/images/P/0060512180.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060512180.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060512180.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42988,Starting over in Eastern Europe: Entrepreneurship and Economic Renewal,"087584569X",8,2982,1995,http://images.amazon.com/images/P/087584569X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/087584569X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/087584569X.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42989,The female eunuch,"553121952",8,39,1972,http://images.amazon.com/images/P/0553121952.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553121952.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553121952.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42990,Complete Works of William Shakespeare,"4704754",8,1221,1994,http://images.amazon.com/images/P/0004704754.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0004704754.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0004704754.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42991,Hornblower and the Hotspur,"316289280",8,274,1985,http://images.amazon.com/images/P/0316289280.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316289280.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316289280.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42992,The Scarlet Letter and Selected Tales (Penguin English Library),"140430520",1,214,1978,http://images.amazon.com/images/P/0140430520.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140430520.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140430520.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42993,Fairytale of New York,"140039643",8,330,0,http://images.amazon.com/images/P/0140039643.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140039643.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140039643.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42994,A Journal of the Plague Year (Modern Library Classics),"375757899",8,150,2001,http://images.amazon.com/images/P/0375757899.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375757899.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375757899.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42995,Dictionary of Art and Artists (Reference Books),"140510141",8,99,1969,http://images.amazon.com/images/P/0140510141.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140510141.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140510141.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42996,The Destinies of Darcy Dancer Gentleman,"871132893",8,63,1990,http://images.amazon.com/images/P/0871132893.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0871132893.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0871132893.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42997,Girl With Green Eyes,"140021086",8,1358,1978,http://images.amazon.com/images/P/0140021086.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140021086.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140021086.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42998,The Europeans: A Sketch (Oxford Worlds Classics (Paper)),"192835009",8,1,2000,http://images.amazon.com/images/P/0192835009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192835009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0192835009.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
42999,Demian - Siddartha,"970070629X",8,2553,1998,http://images.amazon.com/images/P/970070629X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/970070629X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/970070629X.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43000,The Turn of the Screw &amp in the Cage (Modern Library Classics),"375757406",8,150,2001,http://images.amazon.com/images/P/0375757406.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375757406.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375757406.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43001,Life At Thrush Green,"140071466",8,901,0,http://images.amazon.com/images/P/0140071466.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140071466.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140071466.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43002,Over the Gate (G K Hall Large Print Book Series (Cloth)),"783816561",8,3978,1996,http://images.amazon.com/images/P/0783816561.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0783816561.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0783816561.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43003,Storm in the Village (G K Hall Large Print Book Series (Cloth)),"783816553",8,3978,1996,http://images.amazon.com/images/P/0783816553.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0783816553.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0783816553.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43004,Gossip from Thrush Green,"395322154",8,254,1982,http://images.amazon.com/images/P/0395322154.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395322154.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395322154.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43005,Marketing: An Introductory Text,"333391004",8,1362,1985,http://images.amazon.com/images/P/0333391004.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0333391004.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0333391004.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43006,Rotten: No Irish No Blacks No Dogs : The Authorized Autobiography Johnny Rotten of the Sex Pistols,"031211883X",4,256,1995,http://images.amazon.com/images/P/031211883X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/031211883X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/031211883X.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43007,New Penguin Guide to the Law,"140512535",8,901,1999,http://images.amazon.com/images/P/0140512535.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140512535.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140512535.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43009,Listening to Prozac,"140159401",8,56,1994,http://images.amazon.com/images/P/0140159401.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140159401.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140159401.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43010,Teach Yourself Polish (Teach Yourself),"340549157",8,4507,1993,http://images.amazon.com/images/P/0340549157.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340549157.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340549157.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43011,Effective Sales Management,"434918806",8,4508,1986,http://images.amazon.com/images/P/0434918806.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0434918806.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0434918806.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43012,Gentlemen Prefer Blondes: The Illuminating Diary of a Professional Lady (Penguin Twentieth-Century Classics),"140184872",8,56,1994,http://images.amazon.com/images/P/0140184872.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140184872.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140184872.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43013,The last of the high kings,"140149090",8,56,1992,http://images.amazon.com/images/P/0140149090.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140149090.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140149090.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43014,Lady Chatterleys Lover,"451528883",8,156,2003,http://images.amazon.com/images/P/0451528883.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451528883.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451528883.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43015,Women in Love,"140014853",8,99,1969,http://images.amazon.com/images/P/0140014853.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140014853.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140014853.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43016,Love Among the Haystacks and Other Stories (Penguin Twentieth-Century Classics),"140188185",1,56,1996,http://images.amazon.com/images/P/0140188185.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140188185.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140188185.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43017,Sons and Lovers,"140006680",8,99,1969,http://images.amazon.com/images/P/0140006680.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140006680.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140006680.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43018,The Heckler,"9997519086",8,4467,1960,http://images.amazon.com/images/P/9997519086.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9997519086.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9997519086.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43019,A Sense of Guilt,"718129997",8,660,1988,http://images.amazon.com/images/P/0718129997.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0718129997.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0718129997.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43020,An American Dream (Vintage International (Paperback)),"375700706",8,140,1999,http://images.amazon.com/images/P/0375700706.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375700706.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375700706.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43021,Alexa,"363000100",8,4509,1968,http://images.amazon.com/images/P/0363000100.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0363000100.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0363000100.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43022,How to Drive Your Man Wild in Bed,"451143310",8,57,1987,http://images.amazon.com/images/P/0451143310.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451143310.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451143310.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43023,The Last Summer (Peter Owen Modern Classic),"720610990",8,3285,2001,http://images.amazon.com/images/P/0720610990.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0720610990.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0720610990.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43024,The Devils : The Possessed,"140440356",8,56,1954,http://images.amazon.com/images/P/0140440356.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140440356.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140440356.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43025,Crime and Punishment (Dover Thrift Editions),"486415872",8,105,2001,http://images.amazon.com/images/P/0486415872.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486415872.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486415872.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43026,The Napoleon of Notting Hill,"755100174",8,1511,2001,http://images.amazon.com/images/P/0755100174.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0755100174.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0755100174.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43027,The Incredulity of Father Brown (Classic Crime),"140082581",8,214,1987,http://images.amazon.com/images/P/0140082581.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140082581.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140082581.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43028,Music for Chameleons (Vintage International),"679745661",8,140,1994,http://images.amazon.com/images/P/0679745661.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679745661.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679745661.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43029,Look at Me (Isis),"1856954552",8,4510,1998,http://images.amazon.com/images/P/1856954552.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1856954552.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1856954552.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43030,A Start in Life,"586055053",8,4511,1984,http://images.amazon.com/images/P/0586055053.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0586055053.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0586055053.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43031,Friend from England,"5552165306",8,402,1988,http://images.amazon.com/images/P/5552165306.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/5552165306.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/5552165306.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43032,Persuasion (Penguin Classics),"141439688",8,56,2003,http://images.amazon.com/images/P/0141439688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141439688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141439688.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43033,Old Goriot,"786118822",8,4512,2003,http://images.amazon.com/images/P/0786118822.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786118822.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786118822.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43034,A Kind of Loving,"174324987",8,4391,1992,http://images.amazon.com/images/P/0174324987.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0174324987.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0174324987.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43035,Watchers on the Shore,"552118079",8,697,0,http://images.amazon.com/images/P/0552118079.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552118079.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552118079.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43036,The Right True End,"552991872",8,697,1986,http://images.amazon.com/images/P/0552991872.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552991872.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552991872.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43037,The Magician of Lublin,"1893079074",8,4513,2000,http://images.amazon.com/images/P/1893079074.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1893079074.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1893079074.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43038,Love for Lydia,"014001165X",8,214,1979,http://images.amazon.com/images/P/014001165X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014001165X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014001165X.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43039,Life At the Top,"140021760",8,427,0,http://images.amazon.com/images/P/0140021760.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140021760.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140021760.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43040,Old Devils,"140101330",8,330,0,http://images.amazon.com/images/P/0140101330.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140101330.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140101330.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
